Museum,Museum Abbreviation,Catalog Number,Special Collections,Kind of Object,Specimen Count,Current Identification,Other Identifications,Name Hierarchy,Order,Family,Type Status,Type Citations,Date Collected,Ocean,Sea/Gulf,Bay/Sound,Island Name,Country,Province/State,District/County,Precise Locality,Centroid Latitude,Centroid Longitude,Elevation (m),Collector(s),Other Numbers (Type: Value),Sex/Stage,Preparation Details (Preparation:Remarks),Microhabitat Description,Reproductive Condition,Progeny Details,Measurements,Stomach Contents,Collection Method,Number of Individuals,Sexual Maturity,Physical Maturity,Specimen Condition,Injury,Parasite,Bibliography,Notes,Genetic Sample Type,Biorepository Number,Voucher Number,Bold ID,GenBank Numbers,Preservation Method,Depleted?,Record Last Modified,EZID
,"USNM","144811","","Specimen/Lot",1,"Acerodon jubatus mindanensis","","Acerodon jubatus mindanensis : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","2 Apr 1906","","","","Mindanao","Philippines","","","Cabo Island, Igat Bay","","","","Mearns, E. A.","Mammals Field Number: 6180","Male","Skull","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 18:41:00","http://n2t.net/ark:/65665/3d34c7686-527a-4867-b2b0-bd51e12e27dc"
,"USNM","144870","","Specimen/Lot",1,"Acerodon jubatus mindanensis","","Acerodon jubatus mindanensis : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","2 Apr 1906","","","","Mindanao","Philippines","","","Igat Bay, Cabo Island","","","","Mearns, E. A.","Mammals Field Number: 6067","Male : Juvenile","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/3e03640a5-80b6-4b27-b94b-30c80c62bc31"
,"USNM","144872","","Specimen/Lot",1,"Acerodon jubatus mindanensis","","Acerodon jubatus mindanensis : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","2 Apr 1906","","","","Mindanao","Philippines","","","Igat Bay, Cabo Island","","","","Mearns, E. A.","Mammals Field Number: 6069","Unknown : Juvenile","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/3a37473a9-0c4f-4b3c-8a07-bd845318223a"
,"USNM","144873","","Specimen/Lot",1,"Acerodon jubatus mindanensis","","Acerodon jubatus mindanensis : Pteropodidae : Chiroptera : Mammalia : Chordata","Chiroptera","Pteropodidae","","","2 Apr 1906","","","","Mindanao","Philippines","","","Igat Bay, Cabo Island","","","","Mearns, E. A.","Mammals Field Number: 6070","Unknown : Juvenile","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 14:11:00","http://n2t.net/ark:/65665/36347e19d-310a-482f-90c1-92bfcfae1280"
,"USNM","144957","","Specimen/Lot",1,"Aonyx cinerea","Amblonyx cinereus","Aonyx cinerea : Mustelidae : Carnivora : Mammalia : Chordata","Carnivora","Mustelidae","","",,"","","","Palawan","Philippines","","","Iwahig","","","","Mearns, E. A.","Mammals Field Number: No Number","Unknown","Skin","",,,,"","","","","","","","",,"","","","","","","","","20 Aug 2014 14:30:00","http://n2t.net/ark:/65665/3d767e9fa-3210-4941-acc2-7ea757f9b5c7"
,"USNM","151507","","Specimen/Lot",1,"Apomys abrae","","Apomys abrae : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","26 Jul 1907","","","","Luzon","Philippines","Benguet Province","","Haight-In-the-Oaks","","","","Mearns, E. A.","Mammals Field Number: 6458","Female","Skin; Skull","",,,,"","","","","","","","",,"","","","","","","","","21 Aug 2014 12:58:00","http://n2t.net/ark:/65665/3f97814d7-4f9f-4ad4-ab10-a6f00ec770c0"
,"USNM","151508","","Specimen/Lot",1,"Apomys abrae","","Apomys abrae : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","31 Jul 1907","","","","Luzon","Philippines","Benguet Province","","Haights-In-the-Oaks","","","","Mearns, E. A.","Mammals Field Number: 6485","Female","Skin; Skull","",,,,"","","","","","","","",,"","","","","","","","","21 Aug 2014 12:58:00","http://n2t.net/ark:/65665/382c93759-3fed-4ec3-af07-68893c5381ae"
,"USNM","151509","","Specimen/Lot",1,"Apomys abrae","","Apomys abrae : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","1 Aug 1907","","","","Luzon","Philippines","Benguet Province","","Haights-In-the-Oaks","","","","Mearns, E. A.","Mammals Field Number: 6498","Male","Skin; Skull","",,,,"","","","","","","","",,"","","","","","","","","21 Aug 2014 12:58:00","http://n2t.net/ark:/65665/317fed3ba-3f03-4b92-ba2c-66c4f5d32751"
,"USNM","151510","","Specimen/Lot",1,"Apomys abrae","","Apomys abrae : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","30 Apr 1907","","","","Luzon","Philippines","Benguet Province","","Baguio, Camp John Hay","","","","Mearns, E. A.","Mammals Field Number: 6404","Female","Skin; Skull","",,,,"","","","","","","","",,"","","","","","","","","21 Aug 2014 12:58:00","http://n2t.net/ark:/65665/318bcd41a-4c3d-4b46-8e41-39b15ec3a13c"
,"USNM","151530","","Specimen/Lot",1,"Apomys abrae","","Apomys abrae : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","2 Aug 1907","","","","Luzon","Philippines","Benguet Province","","Haights In the Oaks","","","","Mearns, E. A.","Mammals Field Number: 6532","Male","Fluid:mouth cut open","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:59:00","http://n2t.net/ark:/65665/37d9666a9-76f8-46fc-9098-db57de5f96fe"
,"USNM","151513","Types","Specimen/Lot",1,"Apomys datae","Apomys major Miller, 1910","Apomys datae : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","Type","Miller, G. S. 1910 Aug 19. Proceedings of the United States National Museum. 38: 402.","2 Aug 1907","","","","Luzon","Philippines","Benguet Province","","Haights-in-the-Oaks","","",2134,"Mearns, E. A.","Mammals Field Number: 6531","Female : Adult","Skin; Skull","",,,,"","","","","","","","","Fisher, R. D. & Ludwig, C. A. 2014 Apr 10. Catalog of type specimens of recent mammals: Rodentia (Myomorpha, Anomaluromorpha, and Hystricomorpha) in the National Museum of Natural History, Smithsonian Institution. Smithsonian Contributions to Zoology. 642: 1-125.","","","","","","","","","19 Aug 2014 19:48:00","http://n2t.net/ark:/65665/3bdeb396b-d51a-49a8-a1c6-91f31d530346"
,"USNM","125244","","Specimen/Lot",1,"Apomys hylocoetes","","Apomys hylocoetes : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","28 Jun 1904","","","","Mindanao","Philippines","","","Mount Apo","","",2316,"Mearns, E. A.","Mammals Field Number: 5682","Female : Adult","Skin; Skull","Ecological remarks by collector(s): yes",,,"Unknown Length:  (Measurements taken: yes)","","","","","","","","","Alhajeri, B. H. & Steppan, S. 2018. A phylogenetic test of adaptation to deserts and aridity in skull and dental morphology across rodents. Journal of Mammalogy. 99 (5): 1197-1216.","","","","","","","","","08 Nov 2018 18:28:00","http://n2t.net/ark:/65665/396804e8a-a659-4ec7-a69d-7e994b75d141"
,"USNM","125243","","Specimen/Lot",1,"Apomys hylocoetes","","Apomys hylocoetes : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","26 Jun 1904","","","","Mindanao","Philippines","","","Mount Apo","","",1829,"Mearns, E. A.","Mammals Field Number: 5671","Male : Juvenile","Skin; Skull; Remainder in Fluid","",,,"Unknown Length:  (Measurements taken: yes)","","","","","","","","","Alhajeri, B. H. & Steppan, S. 2018. A phylogenetic test of adaptation to deserts and aridity in skull and dental morphology across rodents. Journal of Mammalogy. 99 (5): 1197-1216.","","","","","","","","","08 Nov 2018 18:28:00","http://n2t.net/ark:/65665/30d7a85d9-0f5a-4211-a1a6-dedcfc77b27d"
,"USNM","125245","Types","Specimen/Lot",1,"Apomys hylocoetes","Apomys petraeus Mearns, 1905","Apomys hylocoetes : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","Type","Mearns, E. A. 1905 May 13. Proceedings of the United States National Museum. 28: 458.","30 Jun 1904","","","","Mindanao","Philippines","","","Mount Apo","","",2316,"Mearns, E. A.","Mammals Field Number: 5690","Female : Adult","Skin; Skull","",,,"Total Length: 231mm; Tail Length: 120mm; Unknown Unknown:  (231; 120; 30; 37; 16; 20)","","","","","","","","","Fisher, R. D. & Ludwig, C. A. 2014 Apr 10. Catalog of type specimens of recent mammals: Rodentia (Myomorpha, Anomaluromorpha, and Hystricomorpha) in the National Museum of Natural History, Smithsonian Institution. Smithsonian Contributions to Zoology. 642: 1-125.","","","","","","","","","19 Aug 2014 19:48:00","http://n2t.net/ark:/65665/38b094124-e425-48ac-934e-c1a330730aa7"
,"USNM","125250","","Specimen/Lot",1,"Apomys hylocoetes","","Apomys hylocoetes : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","3 Jul 1904","","","","Mindanao","Philippines","","","Mount Apo","","","","Mearns, E. A.","Mammals Field Number: 5702","Male","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:59:00","http://n2t.net/ark:/65665/35f2f2642-e87c-4b2c-b745-55df074d76ab"
,"USNM","125251","","Specimen/Lot",1,"Apomys hylocoetes","","Apomys hylocoetes : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","9 Jul 1904","","","","Mindanao","Philippines","","","Mount Apo","","","","Mearns, E. A.","Mammals Field Number: 5716","Male","Fluid:mouth cut open","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:59:00","http://n2t.net/ark:/65665/38bd39afe-d4de-4f05-aed5-a5a040cd823f"
,"USNM","125318","","Specimen/Lot",1,"Apomys hylocoetes","","Apomys hylocoetes : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","5 Jul 1904","","","","Mindanao","Philippines","","","Mount Apo","","","","Mearns, E. A.","Mammals Field Number: 5705","Male","Fluid:mouth cut open","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:59:00","http://n2t.net/ark:/65665/3d95cae00-a7f8-4041-9ec2-781d3d7f2af7"
,"USNM","125252","","Specimen/Lot",1,"Apomys hylocoetes","","Apomys hylocoetes : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","9 Jul 1904","","","","Mindanao","Philippines","","","Mount Apo","","","","Mearns, E. A.","Mammals Field Number: 5717","Male","Fluid:mouth cut open","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:59:00","http://n2t.net/ark:/65665/3a8cc7d9d-3181-40ac-a4c2-a05485e267fd"
,"USNM","125317","","Specimen/Lot",1,"Apomys hylocoetes","","Apomys hylocoetes : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","5 Jul 1904","","","","Mindanao","Philippines","","","Mount Apo","","","","Mearns, E. A.","Mammals Field Number: 5704","Female","Fluid","",,,,"","","","","","","","",,"","","","","","","","","22 Aug 2014 15:59:00","http://n2t.net/ark:/65665/34454eb12-5ea5-402c-81b5-28d2ba6b91c8"
,"USNM","125246","Types","Specimen/Lot",1,"Apomys hylocoetes Mearns, 1905","","Apomys hylocoetes Mearns, 1905 : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","Type","Mearns, E. A. 1905 May 13. Proceedings of the United States National Museum. 28: 456.","2 Jul 1904","","","","Mindanao","Philippines","","","Mount Apo","","",1829,"Mearns, E. A.","Mammals Field Number: 5696","Female : Adult","Skin; Skull","",,,,"","","","","","","","","Fisher, R. D. & Ludwig, C. A. 2014 Apr 10. Catalog of type specimens of recent mammals: Rodentia (Myomorpha, Anomaluromorpha, and Hystricomorpha) in the National Museum of Natural History, Smithsonian Institution. Smithsonian Contributions to Zoology. 642: 1-125.","","","","","","","","","19 Aug 2014 19:48:00","http://n2t.net/ark:/65665/374b2d6f8-5709-4802-b774-88d339e8976b"
,"USNM","125236","","Specimen/Lot",1,"Apomys insignis","Apomys insignis insignis","Apomys insignis : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","24 Jun 1904","","","","Mindanao","Philippines","","","Mount Apo","","",1829,"Mearns, E. A.","Mammals Field Number: 5663","Male : Adult","Skin; Skull","",,,"Unknown Length:  (Measurements taken: yes)","","","","","","","","",,"","","","","","","","","21 Aug 2014 12:58:00","http://n2t.net/ark:/65665/3f83c4ab4-24d9-4327-9a38-2b7ec6067764"
,"USNM","125240","","Specimen/Lot",1,"Apomys insignis","Apomys insignis insignis","Apomys insignis : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","2 Jul 1904","","","","Mindanao","Philippines","","","Mount Apo","","",1829,"Mearns, E. A.","Mammals Field Number: 5695","Male : Adult","Skin; Skull","",,,"Unknown Length:  (Measurements taken: yes)","","","","","","","","",,"","","","","","","","","21 Aug 2014 12:58:00","http://n2t.net/ark:/65665/390c6f2c8-7639-4b49-bb8e-70ca2203f0cc"
,"USNM","144580","","Specimen/Lot",1,"Apomys insignis","Apomys insignis bardus","Apomys insignis : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","20 May 1906","","","","Mindanao","Philippines","","","Mount Lebo","","",1753,"Mearns E. A.","Mammals Field Number: 6156","Female","Skin; Skull","",,,,"","","","","","","","",,"","","","","","","","","21 Aug 2014 12:58:00","http://n2t.net/ark:/65665/399fec1ed-a302-4fa4-805b-b22bf1726b98"
,"USNM","144585","","Specimen/Lot",1,"Apomys insignis","Apomys insignis bardus","Apomys insignis : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","28 May 1906","","","","Mindanao","Philippines","","","Mount Bliss, Summit","","",1753,"Mearns E. A.","Mammals Field Number: 6172","Female","Skin; Skull:braincase broken","",,,,"","","","","","","","",,"","","","","","","","","21 Aug 2014 12:58:00","http://n2t.net/ark:/65665/3c55cac08-ddf4-4ec8-84a4-86783578bc51"
,"USNM","125238","","Specimen/Lot",1,"Apomys insignis","Apomys insignis insignis","Apomys insignis : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","22 Jun 1904","","","","Mindanao","Philippines","","","Mount Apo","","",1829,"Mearns, E. A.","Mammals Field Number: 5665","Male : Immature","Skin; Skull","",,,"Unknown Length:  (Measurements taken: yes)","","","","","","","","",,"","","","","","","","","21 Aug 2014 12:58:00","http://n2t.net/ark:/65665/36a2d04ef-31e0-4dc8-86ee-f450c307fb83"
,"USNM","125239","","Specimen/Lot",1,"Apomys insignis","Apomys insignis insignis","Apomys insignis : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","25 Jun 1904","","","","Mindanao","Philippines","","","Mount Apo","","",1829,"Mearns, E. A.","Mammals Field Number: 5666","Male : Immature","Skin; Skull","",,,"Unknown Length:  (Measurements taken: yes)","","","","","","","","",,"","","","","","","","","21 Aug 2014 12:58:00","http://n2t.net/ark:/65665/33d4796ed-4039-401f-9b3c-f7398eb68f62"
,"USNM","144579","","Specimen/Lot",1,"Apomys insignis","Apomys insignis bardus","Apomys insignis : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","20 May 1906","","","","Mindanao","Philippines","","","Mount Lebo","","",1753,"Mearns E. A.","Mammals Field Number: 6155","Female","Skin; Skull","",,,,"","","","","","","","",,"","","","","","","","","21 Aug 2014 12:58:00","http://n2t.net/ark:/65665/3a5a092f8-5d57-4e78-bcfe-e1504ffb47f9"
,"USNM","144581","","Specimen/Lot",1,"Apomys insignis","Apomys insignis bardus","Apomys insignis : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","28 May 1906","","","","Mindanao","Philippines","","","Mount Bliss, Summit","","",1753,"Mearns E. A.","Mammals Field Number: 6164","Female","Skin; Skull","",,,,"","","","","","","","",,"","","","","","","","","21 Aug 2014 12:58:00","http://n2t.net/ark:/65665/3e1577f6a-c23a-4930-b254-9989c6b9b42a"
,"USNM","144584","","Specimen/Lot",1,"Apomys insignis","Apomys insignis bardus","Apomys insignis : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","29 May 1906","","","","Mindanao","Philippines","","","Mount Bliss","","","","Mearns E. A.","Mammals Field Number: 6171","Male","Skin; Skull:braincase broken","",,,,"","","","","","","","",,"","","","","","","","","21 Aug 2014 12:58:00","http://n2t.net/ark:/65665/3fa134383-059f-4d68-a08b-7180f17ecd45"
,"USNM","144586","","Specimen/Lot",1,"Apomys insignis","Apomys insignis bardus","Apomys insignis : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","31 May 1906","","","","Mindanao","Philippines","","","Mount Bliss, Summit","","",1753,"Mearns E. A.","Mammals Field Number: 6175","Male","Skin; Skull:braincase broken","",,,,"","","","","","","","",,"","","","","","","","","21 Aug 2014 12:58:00","http://n2t.net/ark:/65665/36a3aafad-2691-4933-ade7-b3caf09bb267"
,"USNM","144590","","Specimen/Lot",1,"Apomys insignis","Apomys insignis bardus","Apomys insignis : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","3 Jun 1906","","","","Mindanao","Philippines","","","Grand Malindang Mountain","","",1859,"Mearns E. A.","Mammals Field Number: 6183","Male","Skin; Skull:braincase broken","",,,,"","","","","","","","",,"","","","","","","","","21 Aug 2014 12:58:00","http://n2t.net/ark:/65665/3638b3866-97f9-47b4-9bcd-8636c1502abe"
,"USNM","144592","","Specimen/Lot",1,"Apomys insignis","Apomys insignis bardus","Apomys insignis : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","6 Jun 1906","","","","Mindanao","Philippines","","","Grand Malindang Peak, Summit","","",2743,"Mearns E. A.","Mammals Field Number: 6186","Male : Juvenile","Skin; Skull","",,,,"","","","","","","","",,"","","","","","","","","21 Aug 2014 12:58:00","http://n2t.net/ark:/65665/3055afd92-af8a-4dfd-8201-b93baf5d9aeb"
,"USNM","144874","","Specimen/Lot",1,"Apomys insignis","Apomys insignis bardus","Apomys insignis : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","31 May 1906","","","","Mindanao","Philippines","","","Mount Bliss, Summit Of","","",1753,"Mearns, E. A.","Mammals Field Number: 6174","Male","Skull; Skeleton","",,,,"","","","","","","","",,"","","","","","","","","21 Aug 2014 12:58:00","http://n2t.net/ark:/65665/3d6086872-0160-4f20-8fc6-93bfc15177ff"
,"USNM","144911","","Specimen/Lot",1,"Apomys insignis","Apomys insignis bardus","Apomys insignis : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","15 May 1906","","","","Mindanao","Philippines","","","Catagan","","","","Mearns, E. A.","Mammals Field Number: 6138","Female","Skull; Remainder in Fluid","",,,,"","","","","","","","",,"","","","","","","","","21 Aug 2014 12:58:00","http://n2t.net/ark:/65665/325c7fec2-6f99-4c32-b105-6dfe27fd5646"
,"USNM","125233","","Specimen/Lot",1,"Apomys insignis","Apomys insignis insignis","Apomys insignis : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","20 Jun 1904","","","","Mindanao","Philippines","","","Mount Apo","","",1829,"Mearns, E. A.","Mammals Field Number: 5660","Male : Adult","Skin; Skull","",,,"Unknown Length:  (Measurements taken: yes)","","","","","","","","",,"","","","","","","","","21 Aug 2014 12:58:00","http://n2t.net/ark:/65665/30a29cb54-e257-45e6-8154-6df737db7524"
,"USNM","125247","","Specimen/Lot",1,"Apomys insignis","Apomys insignis insignis","Apomys insignis : Muridae : Rodentia : Mammalia : Chordata","Rodentia","Muridae","","","11 Jul 1904","","","","Mindanao","Philippines","","","Mount Apo, At Todaya","","",1219,"Mearns, E. A.","Mammals Field Number: 5721","Male : Adult","Skin; Skull","",,,"Unknown Length:  (Measurements taken: yes)","","","","","","","","",,"","","","","","","","","21 Aug 2014 12:58:00","http://n2t.net/ark:/65665/30a028a47-8609-4e90-8541-bf4e9ced7f8d"
